District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Shanghai Ren Jia 上海人家,1.377067740107575,103.84132926875178,Shanghai Restaurant
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,7-Eleven,1.3716397634132955,103.82881357285288,Convenience Store
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Vegetarian @ 630 AMK Kopitiam,1.3807211478002785,103.84132749028151,Vegetarian / Vegan Restaurant
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Selera Rasa Nasi Lemak,1.3806003520586858,103.83582031400658,Malay Restaurant
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Mayflower Market & Food Centre,1.3740506635058949,103.8388794994651,Food Court
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,628 Ang Mo Kio Market & Food Centre,1.3811725645133466,103.84074903526326,Food Court
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Liang Seng Huat Pte Ltd,1.3797592366808389,103.84175132962882,Food Court
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Coffee Sense 咖啡鄉,1.377207267064104,103.83704939814193,Food Court
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Ang Mo Kio 107 Carrot Cake,1.3713522545597077,103.83717298507689,Chinese Restaurant
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Jin Ling Kopitiam - Eating Garden,1.3859228022200556,103.82926050308689,Coffee Shop
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Xian Wei Yuan Live Seafood,1.3867222235677967,103.82927656173706,Asian Restaurant
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Gymnasium @ Far Horizon Gardens,1.3834597422367672,103.83940364640836,Gym
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Seasons Park Tennis Court,1.38485577,103.8393748,Tennis Court
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Bus Stop 55029 (Seasons Park),1.3856794370912213,103.83910870839506,Bus Stop
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Bus Stop 55021 (Opp Seasons Park),1.3859160109920416,103.83899073159688,Bus Stop
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Chong Pang Market & Food Centre,1.431797464019204,103.82813416630327,Food Court
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,The Daily Scoop,1.4268031843160198,103.8264558092806,Ice Cream Shop
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Coba Coba,1.4313394107939927,103.8334258809983,Halal Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Heng Hua Restaurant 兴化美食,1.4272309436716886,103.83326849536728,Chinese Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,KOI Thé,1.4297866685073348,103.8362951657566,Bubble Tea Shop
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Zi Zai Vegetarian 自在齋,1.4340698931818154,103.83949549081319,Vegetarian / Vegan Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Sri Bistari Changi Village,1.4306380563352141,103.82840358781162,Fried Chicken Joint
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Sushi Tei,1.429925641398503,103.8357545930369,Sushi Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Sembawang Hot Spring,1.4335396071928859,103.82768500603999,Hot Spring
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,928 Yishun Laksa,1.4273988201934307,103.83745110615244,Noodle House
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Share Tea 歇脚亭,1.4293483540366487,103.8355963041344,Tea Room
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Shami Banana Leaf Delights,1.4257701954844424,103.82594656606813,Indian Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Nakhon Kitchen,1.4348968,103.838295,Thai Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,East Bistro ( 東小館 ),1.441952965709693,103.82363469666376,Cantonese Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Common Chefs Cafe,1.441633286479229,103.82378782125558,Café
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Hai Xian Zhu Zhou 海鲜煮粥,1.4352655056312473,103.83821239360364,Asian Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Green Dot,1.429349,103.836221,Vegetarian / Vegan Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,JJ Thai Cuisine,1.441583070786461,103.82384655555833,Thai Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Wee Nam Kee,1.4293665783034157,103.83627830756917,Hainan Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Sum's Kitchen & Hong Kong Roasted Meat 香港深記飯店,1.4415308475041932,103.82378228104862,Chinese Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Din Tai Fung 鼎泰豐,1.4291174037145247,103.83609119621141,Chinese Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,MOS Burger,1.4294128729498763,103.83671130290806,Burger Joint
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Blk 171 Yishun Ave 7,1.4367941601386054,103.83181942065299,Coffee Shop
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Starbucks,1.4293701868553466,103.83546584914363,Coffee Shop
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Guzman Y Gomez,1.4286643491345354,103.83589851520537,Mexican Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Shami Banana Leaf Delights,1.4294015440302474,103.8356024449762,Indian Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Orchid Live Seafood,1.4201055655691992,103.82534835503361,Chinese Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Bei Sheng Seafood,1.430189245318359,103.82800291746503,Thai Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,KopiWu,1.4290433432167953,103.83008166180278,Coffee Shop
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Syed Restaurant (Yishun),1.4370904632518655,103.83675337195709,Indian Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Yishun 925 Hainanese Chicken Rice,1.4284168381544933,103.83750421370334,Hainan Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Daiso,1.4415664558212224,103.824480748561,Discount Store
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Ginza Pub,1.4278533045631232,103.82670256457152,Bar
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,You Huak Restaurant (Sembawang White Beehoon 三巴旺白米粉),1.4414756963976765,103.82363509552556,Chinese Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Kanshoku Ramen Bar,1.429509,103.835839,Ramen Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Harvey Norman Northpoint,1.429450968462084,103.83558186396931,Furniture / Home Store
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Arnold's Fried Chicken,1.430101726384335,103.8364082062982,Fried Chicken Joint
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Blk 233 Coffee Shop,1.4352685625701533,103.83822970125911,Coffee Shop
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Bluestar Islamic Banana Leaf Restaurant,1.4303207739412145,103.82881710796418,Indian Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Subway,1.4416188978211975,103.82457785931958,Sandwich Place
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Just Acia,1.441561961140242,103.82449048688277,Asian Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,The Coffee Bean & Tea Leaf,1.429103,103.835698,Café
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Sembawang Traditional Claypot Rice (三巴旺原味bao),1.442067697324012,103.82367422323557,Chinese Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,World Farm,1.4204354981792504,103.82695565880144,Farm
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Malaysia Chiak!,1.4275909219392204,103.83612493400868,Food Court
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Flamingg Mangos,1.4434408290189253,103.82597093333327,American Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,House Of Traditional Javanese Massage & Beauty Care,1.4408855128228781,103.82472304342065,Spa
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Lit Lit Xin Hot & Cold Deserts,1.4275897382084803,103.83749254114471,Dessert Shop
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Cotton On,1.4415469755438166,103.82449270100433,Clothing Store
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Kampong Corner ,1.4405396757053093,103.82486334233394,Asian Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Zepy Games,1.4294792215089076,103.83561669523105,Video Game Store
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Golden Village,1.4302178879970593,103.83657834320795,Multiplex
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Yun Huon Eating House @ Yishun Ave 6,1.4403073810944746,103.83951235342728,Coffee Shop
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,BGAIN 293 EATING HOUSE,1.4366065330875712,103.83806970227793,Coffee Shop
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Seng Heng Niang Dou Fu (成兴酿豆腐),1.4274002589583357,103.83738861997486,Chinese Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,D'Rubinah Restaurant,1.4404616527431202,103.82486484543819,Indian Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Madina Eating House,1.4408459804084688,103.82454189994581,Coffee Shop
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,La Pastificio,1.4416464578534287,103.82464884218855,Italian Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Happy Kampong Seafood Coffeeshop,1.444171166016463,103.82600996833493,Asian Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Hei Sushi,1.4414843896381337,103.8244178722374,Sushi Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Astons Specialities,1.4416363609774365,103.82455685174271,Steakhouse
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Teo Heng KTV Studio,1.4418797979347198,103.8248215223079,Karaoke Bar
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Chye Lye Fishhead 再来咖喱鱼头,1.4415699853310764,103.82395110905095,Chinese Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Malu Malu Seafood @ Jalan Malu Malu,1.4442189741087343,103.82600040028268,Coffee Shop
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Chic-a-boo Fried Chicken,1.4416079227356753,103.82450095718235,Fried Chicken Joint
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Burger King,1.4415798714916,103.82450286384305,Fast Food Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,KPT 咖啡店,1.4442828658432973,103.82176237826788,Coffee Shop
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Saizeriya Ristorante E Caffe,1.4416299953989038,103.82449895861143,Italian Restaurant
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Old Town Sarawak Noodle,1.4395498416917822,103.83948325734552,Coffee Shop
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,evergreenery,1.4204144566406307,103.82655484697878,Garden Center
"27 - Yishun, Sembawang",1.4332029605,103.82848790000001,Green Valley Farm,1.4201216448349867,103.82537489559607,Farm
28 - Seletar Road,1.3840428619999998,103.868238,Cedele,1.3875151568828288,103.869112085754,Diner
28 - Seletar Road,1.3840428619999998,103.868238,Kampung Lorong Buangkok,1.3832417333564535,103.87822151184082,Historic Site
28 - Seletar Road,1.3840428619999998,103.868238,Awfully Chocolate,1.3875876103121731,103.86920644151135,Dessert Shop
28 - Seletar Road,1.3840428619999998,103.868238,Haidilao Hotpot,1.39129143396973,103.87615690635208,Hotpot Restaurant
28 - Seletar Road,1.3840428619999998,103.868238,Cold Storage,1.3874596149051284,103.86948019266129,Supermarket
28 - Seletar Road,1.3840428619999998,103.868238,Han's,1.391735215058034,103.87617438149117,Diner
28 - Seletar Road,1.3840428619999998,103.868238,FairPrice Fínest,1.3916498936144153,103.8761106606248,Supermarket
28 - Seletar Road,1.3840428619999998,103.868238,Central Delights,1.3776912862128605,103.85659022598412,College Cafeteria
28 - Seletar Road,1.3840428619999998,103.868238,Starbucks,1.3912759427659105,103.87605389158288,Coffee Shop
28 - Seletar Road,1.3840428619999998,103.868238,Seletar Hill Restaurant,1.385835002233255,103.87317788881612,Chinese Restaurant
28 - Seletar Road,1.3840428619999998,103.868238,Seletar Western Food,1.3864367597913079,103.87351019294996,American Restaurant
28 - Seletar Road,1.3840428619999998,103.868238,The Animal Resort,1.396079616741161,103.86301298086802,Farm
28 - Seletar Road,1.3840428619999998,103.868238,Mai Thai,1.3877821177434502,103.86931787566576,Thai Restaurant
28 - Seletar Road,1.3840428619999998,103.868238,Billiard Centre,1.3784522296151092,103.85722307820781,Pool Hall
28 - Seletar Road,1.3840428619999998,103.868238,Rong Ji Seafood,1.378809489328919,103.87579949768413,Food Court
28 - Seletar Road,1.3840428619999998,103.868238,The Coffee Bean & Tea Leaf,1.3920782927882058,103.876087264603,Café
28 - Seletar Road,1.3840428619999998,103.868238,A-One Claypot House,1.3913009832524224,103.87611918140156,Asian Restaurant
28 - Seletar Road,1.3840428619999998,103.868238,The Seletar Mall,1.3912956591261847,103.87613887751702,Shopping Mall
28 - Seletar Road,1.3840428619999998,103.868238,McDonald's,1.3911835122086893,103.87608440300181,Fast Food Restaurant
28 - Seletar Road,1.3840428619999998,103.868238,Seletar Corner,1.3862560568679558,103.87353876233055,Coffee Shop
28 - Seletar Road,1.3840428619999998,103.868238,Toast Box 土司工坊 (Toast Box),1.3879294525056463,103.86906323022298,Café
28 - Seletar Road,1.3840428619999998,103.868238,Greenwich V,1.3874033050292782,103.86929512023926,Shopping Mall
28 - Seletar Road,1.3840428619999998,103.868238,The Coffee Bean & Tea Leaf,1.387617195957993,103.86903998971836,Café
28 - Seletar Road,1.3840428619999998,103.868238,Subway,1.391760994645796,103.87614337875125,Sandwich Place
28 - Seletar Road,1.3840428619999998,103.868238,Gain City,1.3715707586058103,103.86476191790904,Electronics Store
28 - Seletar Road,1.3840428619999998,103.868238,Shaw Theatres,1.3913282567702783,103.87603540747774,Multiplex
28 - Seletar Road,1.3840428619999998,103.868238,O'Coffee Club,1.3913763473052514,103.87609357475354,Coffee Shop
28 - Seletar Road,1.3840428619999998,103.868238,Food More by Sheng Siong,1.3753939122977286,103.87202787903456,Food Court
28 - Seletar Road,1.3840428619999998,103.868238,Sheng Siong Supermarket,1.3753991092657587,103.87197874782709,Supermarket
28 - Seletar Road,1.3840428619999998,103.868238,Orchid Live Seafood,1.3831763249410514,103.87594449756199,Seafood Restaurant
28 - Seletar Road,1.3840428619999998,103.868238,Song Fa Bak Kut Teh 松发肉骨茶 (Song Fa Bak Kut Teh),1.391845869389541,103.87607560683674,Soup Place
28 - Seletar Road,1.3840428619999998,103.868238,BALIThai,1.391268218617609,103.8761622634507,Thai Restaurant
28 - Seletar Road,1.3840428619999998,103.868238,Pietro Ristorante Italiano,1.3831792988351572,103.8760388869091,Italian Restaurant
28 - Seletar Road,1.3840428619999998,103.868238,My Briyani House,1.392285437887427,103.87603084734862,Indian Restaurant
28 - Seletar Road,1.3840428619999998,103.868238,KPT Coffee Shop,1.3738142935030935,103.87538122799319,Coffee Shop
28 - Seletar Road,1.3840428619999998,103.868238,Dolphins' Tavern,1.3855846063158843,103.87307066898035,American Restaurant
28 - Seletar Road,1.3840428619999998,103.868238,Shokudo,1.391320186307359,103.87610464396097,Japanese Restaurant
28 - Seletar Road,1.3840428619999998,103.868238,447A Fu Chan Delight,1.3922351505844146,103.87236239212257,Coffee Shop
28 - Seletar Road,1.3840428619999998,103.868238,Meilim Eating House,1.3741001018747014,103.87070865516819,Asian Restaurant
28 - Seletar Road,1.3840428619999998,103.868238,McDonald’s,1.384216,103.880951,Fast Food Restaurant
28 - Seletar Road,1.3840428619999998,103.868238,Sin Hin Food Place,1.378844133290692,103.87581262608391,Food Court
28 - Seletar Road,1.3840428619999998,103.868238,Burger King,1.391067,103.87576,Fast Food Restaurant
28 - Seletar Road,1.3840428619999998,103.868238,Choon Heng's Place,1.375715188777835,103.87664851118988,Asian Restaurant
28 - Seletar Road,1.3840428619999998,103.868238,Kopitiam,1.393286368785747,103.87694380813718,Food Court
28 - Seletar Road,1.3840428619999998,103.868238,Let's EAT,1.3912488,103.87643,Food Court
28 - Seletar Road,1.3840428619999998,103.868238,Mimosa Park Clubhouse,1.383405,103.862914,Recreation Center
28 - Seletar Road,1.3840428619999998,103.868238,Blanco Prawn Noodle House (月兰亭),1.3961575105891884,103.87303367659517,Noodle House
28 - Seletar Road,1.3840428619999998,103.868238,Selegie Soya Bean,1.3964990757724887,103.8730201635292,Dessert Shop
28 - Seletar Road,1.3840428619999998,103.868238,Minimart @ Begonia Road,1.3879406754579138,103.86284776264588,Grocery Store
28 - Seletar Road,1.3840428619999998,103.868238,Mimosa Park Gym,1.3844260836106403,103.86138480063478,Gym
28 - Seletar Road,1.3840428619999998,103.868238,Din Tai Fung 鼎泰豐 (Din Tai Fung),1.3912522224509234,103.87611046611367,Asian Restaurant
28 - Seletar Road,1.3840428619999998,103.868238,Playground @ Seletar Hills,1.389155812017346,103.8632907974851,Playground
28 - Seletar Road,1.3840428619999998,103.868238,Smoking area@AMK TechPoint,1.3772012504836995,103.86536318479493,Smoke Shop
28 - Seletar Road,1.3840428619999998,103.868238,Bus Stop 64129 (bef Blk 965),1.3799377490629483,103.87685527203054,Bus Station
28 - Seletar Road,1.3840428619999998,103.868238,Three by Table Concepts,1.3913790928368914,103.87606619643557,Asian Restaurant
28 - Seletar Road,1.3840428619999998,103.868238,Subway,1.378574921944627,103.8571247355267,Sandwich Place
28 - Seletar Road,1.3840428619999998,103.868238,Koufu 口福,1.377025263673118,103.85682182804291,Food Court
28 - Seletar Road,1.3840428619999998,103.868238,Watsons,1.3912645505499703,103.87616157531738,Pharmacy
28 - Seletar Road,1.3840428619999998,103.868238,Blk 532 Serangoon North Avenue 4,1.3746721959283323,103.87455341327211,Gym
28 - Seletar Road,1.3840428619999998,103.868238,Liquortopia Distribution Pte Ltd,1.3755663492203436,103.87711863385681,Liquor Store
28 - Seletar Road,1.3840428619999998,103.868238,Shun Shun Prawn Noodle | 順順蝦面,1.3715504338638813,103.871512585162,Noodle House
28 - Seletar Road,1.3840428619999998,103.868238,Basketball Court @ Blk 960 Hougang Ave 9,1.378108135615719,103.87976318324914,Basketball Court
28 - Seletar Road,1.3840428619999998,103.868238,Mr Bean,1.3778375518275412,103.85664210117757,Dessert Shop
28 - Seletar Road,1.3840428619999998,103.868238,Bus Stop 66431 (Opp Blk 506A),1.3730088068156394,103.87555571225644,Bus Stop
